0.4927454461122376,0.5340059216570066,d
0.7408108565656217,0.7068810585361445,u
0.39338398745326464,0.9733346792835752,u
0.7827102643095756,0.6525039606920466,u
0.5775785465011468,0.599948009291554,u
0.4327831706899501,0.5203298222853423,d
0.330819892454157,0.2558263387938998,d
0.27592989832988335,0.7200795298435617,d
0.007406159256709066,0.8700004432278521,u
0.27123753597668865,0.4269948147348295,d
0.9602991661016664,0.3840685647612926,d
0.3789234945945428,0.7295957484692162,u
0.6785008182527381,0.07092878030778571,d
0.45284860118439496,0.5969453293473296,d
0.40793380719093386,0.4527783336773721,d
0.18014216159368768,0.8967216998456768,u
0.3237954813882633,0.42163457598948395,d
0.9209178715732464,0.8139150331477994,u
0.2976384709087162,0.4026833682859957,d
0.2254904095903052,0.12381461485611511,d
0.4891174922144722,0.9707035058024623,u
0.4420705924839553,0.7278903176342914,u
0.6060668745367565,0.746096503052079,u
0.1852027765504366,0.38162264768847853,d
0.4362747727864593,0.6922683461390869,u
0.9836259534703178,0.7597935032111365,u
0.16998011176626227,0.7087836622161433,d
0.10917395240707317,0.7267852593782358,u
0.06587082673909017,0.519869826057607,d
0.3213366865739202,0.6730008928033636,d
0.3148458861698149,0.14174868255469486,d
0.6532206038554093,0.8181060281474929,u
0.3325829671850319,0.6742811428087034,d
0.4067425542343357,0.135056102371665,d
0.41512480854282885,0.6650870874026058,d
0.6405550328103616,0.8527354872327412,u
0.7050608267392666,0.5323496777421538,u
0.26579423536320157,0.2754858945069214,d
0.42055372483321396,0.9495269226730847,u
0.01011412357711694,0.08571948553445152,d
0.15349880596521315,0.351877851312566,d
0.4662502861881711,0.5395082369755952,d
0.8737713223734652,0.4731323237281623,u
0.1906166144656395,0.2982289014811269,d
0.16589478990749074,0.3003563965906182,d
0.05389920160419326,0.2791539935676345,d
0.853402881653669,0.30029828126246494,d
0.20856046432190634,0.6194985427463383,d
0.02070546070822088,0.9695845649349378,u
0.9935763033502368,0.6082080784355761,u
0.3458086663900447,0.7975622378257713,u
0.7249965428469024,0.8906320496188338,u
0.5464921996829408,0.27495011670894676,d
0.12748791380165536,0.16279342463773372,d
0.36910615206511177,0.5387150745267144,d
0.872963407838019,0.24121420861131648,d
0.45430695006967914,0.8695515184181376,u
0.9451209456739085,0.731959051469562,u
0.3095642488124377,0.624273482367673,d
0.1514320413910628,0.8543632322468013,u
0.6458910718550047,0.7520038237388599,u
0.494374736628582,0.7002434004977722,u
0.4275557515776812,0.6172029331489385,d
0.4335932905834199,0.7401138633915165,u
0.4941199338082626,0.7528204017100919,u
0.3066372193354091,0.893144646603536,u
0.08793946737814773,0.7083028836117363,u
0.5178926616139451,0.8906664864553591,u
